date,station_uuid,diesel
1407016921.0,cf18b057,1.389
1407016921.0,19a4dc27,1.399
1407016921.0,1d57ebaf,1.369
1407016921.0,2c773ce0,1.419
1407016921.0,d9de1886,1.369
1407016921.0,1e9c1caa,1.379
1407016921.0,5f3ccc40,1.399
1407016921.0,b2c67780,1.409
1407016921.0,60399455,1.389
1407016921.0,796dcdf3,1.409
1407016921.0,8fc0b78f,1.389
1407016921.0,1831ac4f,1.449
1407016921.0,37e9ba19,1.409
1407016921.0,1f7b82e5,1.389
1407016921.0,adb0e3b5,1.389
1407016921.0,df1d2009,1.409
1407016921.0,5e363c03,1.399
1407016921.0,3663fc5c,1.399
1407016921.0,0f173106,1.409
1407016921.0,d7d438ac,1.409
1407016921.0,0d9f89b8,1.399
1407016921.0,b615461b,1.389
1407016921.0,,1.409
1407016921.0,1c370637,1.389
1407016921.0,c6729739,1.399
1407016921.0,a8918363,1.409
1407016921.0,b5dfdabd,1.409
1407016921.0,,1.479
1407016921.0,0ec0905b,1.419
1407016921.0,73b32664,1.389
1407016921.0,8aa565b4,1.489
1407016921.0,d623182f,1.389
1407016921.0,8642884a,1.389
1407016921.0,a6fdc066,1.389
1407016921.0,,1.379
1407016921.0,c699c115,1.419
1407016921.0,90a59266,1.369
1407016921.0,5ba0908f,1.409
1407016921.0,210ec430,1.389
1407016921.0,fbe659ab,1.389
1407016921.0,ffe4ba98,1.389
1407016921.0,b8ede601,1.389
1407016921.0,521538f8,1.389
1407016921.0,70ff20bb,1.389
1407016921.0,dd4af19d,1.399
1407016921.0,4369b2a7,1.389
1407016921.0,73025102,1.389
1407016921.0,7bc87ccf,1.419
1407016921.0,c9c72865,1.389
1407016921.0,b683841e,1.389
1407016921.0,d64903d3,1.409
1407016921.0,6bbc54b6,1.409
1407016921.0,fa99c07b,1.429
1407016921.0,8b20c3e0,1.439
1407016921.0,ab7d8dd4,1.389
1407016921.0,0f42eed0,1.449
1407016921.0,86eb854d,1.419
1407016921.0,496a23e0,1.409
1407016921.0,543855ac,1.399
1407016921.0,46950b68,1.419
1407016921.0,f060b95e,1.419
1407016921.0,59304ef4,1.399
1407016921.0,94686fc0,1.369
1407016921.0,71e0a0d1,1.399
1407016921.0,9479cc1c,1.419
1407016921.0,844296bd,1.389
1407016921.0,572ecc04,1.459
1407016921.0,ce2ccf2c,1.409
1407016921.0,ea00d8f0,1.389
1407016921.0,aa9ca821,1.399
1407016921.0,9473c28b,1.439
1407016921.0,0fcd5944,1.409
1407016921.0,7e63be59,1.389
1407016921.0,e9ff4fd7,1.389
1407016921.0,6279da87,1.389
1407016921.0,d375e9a2,1.409
1407016921.0,c9333668,1.409
1407016921.0,054cfa5d,1.389
