date,station_uuid,diesel
1503093684.0,d55bad5b,1.289
1503093684.0,02f5834c,1.199
1503093684.0,862dbd5b,1.199
1503093684.0,39bde8e3,1.079
1503093684.0,a07f741f,1.279
1503093684.0,396b08fd,1.269
1503093684.0,ca6cf07d,1.189
1503093684.0,5f092464,1.209
1503093684.0,2218e8d2,1.139
1503093684.0,ab706620,1.199
1503093684.0,bb24af7d,1.259
1503093684.0,096b9bb0,1.139
1503093684.0,ba6f9de2,1.279
1503093684.0,4263f1be,1.199
1503093684.0,179380b8,1.219
1503093684.0,d0445c11,1.199
1503093684.0,9babce8b,1.169
1503093684.0,f5ccc280,1.299
1503093684.0,ecaa161e,1.199
1503093684.0,19c801a7,1.279
1503093684.0,0a356552,1.149
1503093684.0,40e0779e,1.199
1503093684.0,459be729,1.184
1503093684.0,6b13020d,1.199
1503093684.0,768d2bfe,1.209
1503093684.0,085f0fd3,1.259
1503093684.0,11ab82be,1.199
1503093684.0,22b653b3,1.169
1503093684.0,03afa08f,1.139
1503093684.0,142082b9,1.189
1503093684.0,7a952315,1.139
1503093734.0,b484f1ea,1.169
1503093734.0,ff263010,1.179
1503093734.0,f2ef7300,1.179
1503093734.0,ee8d39e2,1.169
1503093791.0,b208a709,1.164
1503093791.0,17b8eb16,1.249
1503093791.0,51ff6877,1.159
1503093791.0,c2301b5a,1.139
1503093791.0,fd3c454f,1.169
1503093791.0,ca8919db,1.169
1503093791.0,ace72885,1.189
1503093791.0,66558a34,1.119
1503093791.0,3cdb5b8f,1.159
1503093849.0,2af629f5,1.149
1503093849.0,9612e9a3,1.179
1503093909.0,8a3d4726,1.139
1503093909.0,dee2e5fc,1.159
1503093909.0,f2ef7300,1.179
1503093909.0,ea4294e9,1.119
1503093909.0,606d52e3,1.229
1503093909.0,a388f36b,1.149
1503093968.0,797e753d,1.219
1503093968.0,91d2ac21,1.164
1503093968.0,c1f003e3,1.189
1503093968.0,f6d67f81,1.219
1503093968.0,b6553c9c,1.279
1503093968.0,77793a3e,1.189
1503093968.0,b1dd859f,1.199
1503093968.0,cfeeefb1,1.169
1503093968.0,5533e7bf,1.289
1503093968.0,e5f52c88,1.079
1503093968.0,13eb013e,1.189
1503093968.0,c4655584,1.149
1503094028.0,045578a1,1.179
1503094028.0,001234ac,1.199
1503094087.0,30029614,1.159
1503094087.0,ec60ed5f,1.159
1503094087.0,2f231204,1.169
1503094087.0,3b4c70df,1.169
1503094087.0,c4799ced,1.159
1503094087.0,56b0dc6a,1.179
1503094087.0,4c962a80,1.199
1503094087.0,6d40e0d7,1.139
1503094087.0,a3b115d1,1.169
1503094087.0,8914d28e,1.159
1503094087.0,86eb854d,1.179
1503094087.0,3501927a,1.169
1503094087.0,ffcde0bb,1.178
1503094087.0,e5f52c88,1.149
1503094087.0,74635252,1.179
1503094087.0,87a23e83,1.159
1503094087.0,1d3ab507,1.159
1503094087.0,c4655584,1.149
1503094149.0,ad1f45e5,1.199
1503094149.0,329aad11,1.179
1503094149.0,72162ebe,1.189
1503094149.0,324dc3f8,1.149
1503094149.0,5de75327,1.169
1503094267.0,396c4ce2,1.229
1503094267.0,c61bf054,1.304
1503094267.0,3b4ac733,1.169
1503094267.0,ace72885,1.169
1503094267.0,3b58625d,1.179
1503094328.0,ae0b5a92,1.199
1503094387.0,0d053eb3,1.229
1503094387.0,2721f198,1.159
1503094387.0,bba52d69,1.189
1503094447.0,9a598c61,1.169
1503094447.0,9a03cdbc,1.169
1503094447.0,c834e637,1.169
1503094447.0,a58d391b,1.159
1503094447.0,c7df12d5,1.279
1503094510.0,626660bc,1.169
1503094510.0,b07905d4,1.159
1503094510.0,b6972fc0,1.139
1503094510.0,1a459c33,1.169
1503094569.0,7d9b502c,1.159
1503094569.0,460c213f,1.169
1503094627.0,345d3b8a,1.189
1503094627.0,657c5e72,1.249
1503094627.0,94862ec3,1.159
1503094627.0,88180dee,1.159
1503094627.0,01f82ba4,1.209
1503094627.0,54b81d07,1.199
1503094627.0,5ec35915,1.149
1503094627.0,2fa6d835,1.249
1503094687.0,26a6aed5,1.199
1503094687.0,dc48ebf6,1.159
1503094749.0,7ee2d0b8,1.139
1503094749.0,efa93e18,1.159
1503094749.0,85edb580,1.159
1503094749.0,5136691e,1.119
1503094810.0,94862ec3,1.179
1503094871.0,c33f8f41,1.189
1503094871.0,465fb754,1.169
1503094871.0,ccb88791,1.209
1503094871.0,c79adad0,1.149
1503094871.0,aad3e88a,1.189
1503094871.0,a622d33e,1.139
1503094871.0,57d1fddc,1.139
1503094871.0,be63db8b,1.189
1503094930.0,6a79b20f,1.129
1503094989.0,00a2a041,1.239
1503094989.0,3bf045f8,1.149
1503094989.0,3b4c70df,1.219
1503094989.0,e00e317c,1.179
1503094989.0,a3b115d1,1.219
1503094989.0,025d70e0,1.139
1503095290.0,c465775f,1.199
1503095351.0,a48ea25e,1.169
1503095351.0,a6f98df6,1.149
1503095471.0,89d43501,1.259
1503095471.0,3ea4d9dc,1.119
1503095531.0,c3e9fea8,1.174
1503095589.0,aeba8c59,1.169
1503095589.0,d2575398,1.134
1503095589.0,be68992c,1.209
1503095589.0,6e858274,1.139
1503095589.0,e91ec3d6,1.159
1503095589.0,1e321372,1.139
1503095710.0,433cd102,1.059
1503095768.0,ab133851,1.149
1503095827.0,a770daf6,1.149
1503095827.0,a0ad552e,1.149
1503095827.0,15a5d68a,1.189
1503095888.0,433cd102,1.229
1503096072.0,b4032e28,1.199
1503096072.0,506ea768,1.179
1503096313.0,50b27f80,1.149
1503096313.0,13ac9af6,1.079
1503096313.0,6d934eee,1.229
1503096313.0,2d698eb6,1.189
1503096313.0,ffc943b9,1.219
1503096313.0,4f9ccf16,1.189
1503096313.0,34525e5b,1.179
1503096313.0,215b0c3d,1.229
1503096313.0,c1d6b449,1.179
1503096313.0,d9b08f78,1.199
1503096313.0,1a45c6ef,1.179
1503096313.0,0886ecde,1.169
1503096313.0,691ce904,1.169
1503096313.0,712e5646,1.129
1503096313.0,6982586c,1.199
1503096313.0,0f6f38a4,1.159
1503096313.0,bc514af8,1.229
1503096313.0,ab4da979,1.259
1503096313.0,d90a2276,1.189
1503096313.0,0b563bcc,1.169
1503096313.0,5d07df0f,1.089
1503096313.0,f44b6301,1.149
1503096313.0,4c03ee89,1.179
1503096313.0,827fe9cd,1.169
1503096313.0,bbd2a218,1.179
1503096313.0,566e4815,1.139
1503096313.0,71424e6c,1.139
1503096313.0,218b7c8b,1.109
1503096313.0,48676749,1.199
1503096313.0,fd09c85a,1.169
1503096313.0,91698594,1.189
1503096313.0,64bc8569,1.129
1503096313.0,7af3790e,1.149
1503096313.0,b205cecb,1.149
1503096313.0,790cb266,1.179
1503096313.0,990bc1af,1.229
1503096313.0,05946741,1.149
1503096313.0,b0c139bb,1.229
1503096313.0,3965f1ec,1.169
1503096313.0,7b89feff,1.139
1503096313.0,9d4458f3,1.149
1503096369.0,725ea57f,1.129
1503096427.0,eb3dcc58,1.099
1503096427.0,3e3ad3bb,1.089
1503096547.0,74abc1c5,1.169
1503096668.0,684b2be8,1.189
1503096668.0,88bde36e,1.139
1503096789.0,5736cff2,1.119
1503096789.0,c7eb5131,1.169
1503097027.0,a0fa9b20,1.139
1503097027.0,dfc32fdb,1.189
1503097088.0,5aa87776,1.239
1503097147.0,5ae3b069,1.149
1503097147.0,4a51e02f,1.149
1503097273.0,844f1480,1.149
1503097273.0,a9740f4d,1.139
1503097273.0,c3a73e2d,1.179
1503097273.0,645f5296,1.139
1503097273.0,3f118a37,1.169
1503097273.0,39b32a77,1.149
1503097273.0,819ea283,1.149
1503097273.0,43d05eaa,1.169
1503097273.0,20156578,1.129
1503097273.0,e9b4f3f5,1.149
1503097273.0,36531cac,1.139
1503097273.0,a3cd819d,1.179
1503097273.0,2685fde6,1.189
1503097273.0,cf4becee,1.169
1503097273.0,6577b47a,1.149
1503097273.0,ef6a4535,1.149
1503097273.0,3bc0aa63,1.179
1503097273.0,6ab142e0,1.189
1503097273.0,fe8f8bee,1.139
1503097273.0,3a3fc6fd,1.139
1503097328.0,bb503078,1.149
1503097328.0,671d6e1d,1.159
1503097328.0,dd62114c,1.159
1503097328.0,35822dd5,1.149
1503097328.0,784d4e2a,1.159
1503097328.0,d0498c7a,1.159
1503097328.0,ac3b0cb7,1.159
1503097328.0,2cb63a21,1.159
1503097328.0,e7295166,1.149
1503097328.0,b4094a10,1.159
1503097328.0,4f44e38b,1.159
1503097328.0,b8529633,1.159
1503097328.0,858fd8de,1.159
1503097328.0,bb4e75d9,1.149
1503097328.0,061f678d,1.159
1503097328.0,ca9bd89a,1.159
1503097328.0,5270ef96,1.159
1503097328.0,aa4b4ae6,1.159
1503097328.0,96ae55d2,1.159
1503097328.0,4c05520d,1.159
1503097328.0,7c912d45,1.159
1503097328.0,0eec9a7b,1.159
1503097328.0,1bb94f90,1.159
1503097328.0,232e7386,1.169
1503097328.0,0880a239,1.159
1503097328.0,ebe29594,1.159
1503097328.0,85dcde4e,1.159
1503097390.0,24696b6f,1.129
1503097390.0,97543d60,1.154
1503097390.0,ee54e371,1.169
1503097390.0,055d27b8,1.169
1503097390.0,b0e18943,1.199
1503097390.0,e7d27435,1.159
1503097390.0,ded69fbb,1.179
1503097390.0,fff62873,1.169
1503097390.0,39195ba2,1.169
1503097390.0,9bcbbbc7,1.179
1503097390.0,26056533,1.179
1503097390.0,448b8b44,1.069
1503097390.0,b44f61b0,1.159
1503097390.0,6adb2e0c,1.219
1503097447.0,7db0ea2e,1.189
1503097447.0,f3d91925,1.159
1503097508.0,67642b0d,1.159
1503097508.0,9fbf8dcd,1.179
1503097508.0,128c4a0e,1.149
1503097508.0,5a88efab,1.129
1503097508.0,33e1917c,1.149
1503097508.0,44bf3174,1.129
1503097508.0,8d6341ad,1.259
1503097691.0,5736cff2,1.119
1503097752.0,e5a3d8f9,1.129
1503097809.0,dcbfbcf3,1.129
1503097809.0,f6d9b461,1.129
1503097809.0,506ed98f,1.129
1503097809.0,2c82fe56,1.129
1503097809.0,1e0f5f03,1.159
1503097809.0,538bd786,1.129
1503097809.0,015ecd27,1.129
1503097809.0,57e77986,1.129
1503097987.0,9969f9df,1.179
1503098167.0,4a852856,1.169
1503098407.0,1ba4d2a5,1.149
1503098467.0,340e9b8b,1.239
1503098467.0,1fcd9128,1.189
1503098467.0,8b7a46ae,1.239
1503098467.0,e4436253,1.169
1503098467.0,8469fbc7,1.239
1503098467.0,baa66b57,1.209
1503098467.0,59affa92,1.189
1503098467.0,27d11827,1.179
1503098467.0,dab2adef,1.159
1503098467.0,909a22a4,1.159
1503098467.0,a1e17be4,1.149
1503098648.0,6791f8cd,1.229
1503098767.0,a7e5b405,1.169
1503098767.0,34b00dee,1.139
1503098767.0,e00e317c,1.199
1503099068.0,ff6b208a,1.149
1503099068.0,20a89842,1.209
1503099068.0,e431e0c7,1.159
1503099187.0,ab8081a0,1.179
1503099187.0,b7fd6819,1.228
1503099187.0,077aee0e,1.259
1503099187.0,042a624d,1.249
1503099308.0,e9ddb2b9,1.259
